행정구역,인구 수,고령자 수,독거 노인 수,설치대수,고령인구구성비율,독거노인구성비율,무인행정공급비율,행정수요비율,고령인구구성비율(정규화),독거노인구성비율(정규화),무인행정공급비율(정규화),행정수요비율(정규화),디지털과잉지수,무인행정수급불균형지수
강원특별자치도 삼척시,62953,17782,5221,13,0.2824646958842311,0.08293488793226693,0.0002065032643400632,0.0012151787529624965,0.5245500920594006,0.49597426715095555,0.23903258524627166,0.04475101605966145,0.06218751753760639,-0.19428156918661021
강원특별자치도 홍천군,65719,20885,5634,26,0.31779241923948937,0.08572863251114594,0.0003956237922062113,0.0012685707188846013,0.6247345703380801,0.5177500020892366,0.5068720570184786,0.0470248194767786,0.163950972857939,-0.4598472375417
강원특별자치도 횡성군,45947,15628,3907,26,0.3401310205236468,0.0850327551309117,0.0005658693712320718,0.0008869127470075743,0.6880837166338504,0.5123260125462819,0.7479801295917149,0.030771153112628073,0.26368033897745013,-0.7172089764790868
강원특별자치도 영월군,35449,12314,3749,18,0.34737228130553754,0.10575756720923016,0.0005077717283985443,0.0006842703542923695,0.7086189185832737,0.6738647651849474,0.6657001034976905,0.02214122242828394,0.3178806673288745,-0.6435588810694065
강원특별자치도 평창군,39016,13177,3775,12,0.3377332376460939,0.09675517736313308,0.00030756612671724423,0.0007531239849663203,0.6812839400335439,0.6036959829055231,0.3821615410519021,0.02507349169395888,0.15717860028301325,-0.3570880493579432
강원특별자치도 정선군,32503,10914,3298,15,0.33578438913331077,0.101467556840907,0.0004614958619204381,0.0006274038569653555,0.6757572784501192,0.6404264439549634,0.6001625134055695,0.0197194491575583,0.25973402987526995,-0.5804430642480112
강원특별자치도 철원군,40069,10734,2703,17,0.2678878933839127,0.06745863385659737,0.00042426813746287653,0.0007734499936850391,0.483212320621933,0.3753451985034213,0.5474392359988373,0.025939115337568555,0.09928983400727488,-0.5215001206612687
강원특별자치도 화천군,22278,5960,1699,7,0.2675285034563246,0.07626357841817039,0.00031421132956279736,0.000430031170214263,0.4821931410945133,0.4439750010875956,0.39157272258811177,0.011313939417853714,0.08382855425915742,-0.3802587831702581
강원특별자치도 양구군,20443,5134,1271,7,0.2511373086141956,0.062172870909357726,0.0003424154967470528,0.0003946102528364385,0.4357100069533923,0.3341455219990423,0.4315165051358875,0.009805468965789368,0.0628247243302129,-0.42171103617009814
강원특별자치도 인제군,31167,7505,1963,10,0.24079956364103058,0.0629832836012449,0.000320852183399108,0.0006016151127600293,0.40639360928180496,0.34046225263453755,0.40097774489691557,0.01862118402188638,0.05547995589908467,-0.38235656087502917
강원특별자치도 고성군,27774,8526,2400,8,0.30697774897386043,0.08641175199827177,0.00028803917332757253,0.0005361201957774907,0.594065679296826,0.5230745507238134,0.35450674894540046,0.01583195228136632,0.11015965344846387,-0.33867479666403416
강원특별자치도 양양군,26687,9123,2611,12,0.3418518379735452,0.09783789860231573,0.00044965713643346946,0.000515137886682289,0.6929637140426066,0.612135212065817,0.5833960734179967,0.014938378776519485,0.24746931608784803,-0.5684576946414772
충청북도 충주시,215904,47263,12044,29,0.2189074773973618,0.05578405217133541,0.00013431895657329185,0.004167584602475098,0.3443107171379111,0.28434811945205646,0.13680250435215452,0.170485110944508,0.013393526740144528,0.033682606592353476
충청북도 제천시,130733,33332,8959,32,0.25496240428965905,0.06852898656039409,0.00024477369906603536,0.002523532856433308,0.44655744285405025,0.3836880215891674,0.293232587420292,0.10046988649068118,0.05024210257589978,-0.19276270092961084
충청북도 청주시,873368,135284,33455,99,0.1548991948411208,0.03830573137554845,0.00011335427906678514,0.01685858080023747,0.16279218765540365,0.1481140185636996,0.1071115542867464,0.7109565100159149,0.002582652921393288,0.6038449557291685
충청북도 보은군,29858,11631,3274,16,0.38954384084667426,0.10965235447786188,0.0005358697836425749,0.0005763475482654396,0.8282115582883797,0.7042225351270897,0.7054936063992574,0.017545114364255744,0.4114757900399567,-0.6879484920350016
충청북도 옥천군,47416,15708,4151,15,0.33128058039480346,0.08754428884764637,0.00031634891175974354,0.0009152687838620833,0.66298510730858,0.5319020657465765,0.39460004539098037,0.03197875152902182,0.13915300226154007,-0.36262129386195857
충청북도 영동군,43730,15436,4338,16,0.35298422135833524,0.09919963411845414,0.00036588154584953124,0.0008441181018704426,0.7245335950164801,0.6227492073034817,0.46474998997808753,0.02894865774901682,0.209696460509579,-0.4358013322290707
충청북도 진천군,96544,15763,3812,15,0.16327270467351673,0.039484587338415644,0.0001553695724229367,0.001863584221975303,0.18653828942041073,0.15730256613955154,0.16661516347099434,0.07236465690723276,0.004888980679073833,-0.09425050656376158
충청북도 괴산군,37346,13924,3775,17,0.37283778717934984,0.10108177582605901,0.00045520269908423926,0.0007208880547096626,0.7808355285927835,0.637419488635189,0.591249903923975,0.023700660274368988,0.29427677408308317,-0.567549243649606
충청북도 음성군,106652,21544,5682,19,0.20200277538161499,0.0532760754603758,0.0001781494955556389,0.0020586984633132045,0.2963713485328843,0.2647997911968113,0.19887693139072402,0.08067398624209182,0.015607676860285939,-0.1182029451486322
충청북도 단양군,26597,9668,2801,8,0.36349964281685904,0.10531262924389968,0.00030078580291010264,0.0005134006209798344,0.7543538583294807,0.6703967132841891,0.37255899622274086,0.014864393849715237,0.18840917471507337,-0.35769460237302564
충청북도 증평군,38180,7503,2088,4,0.1965165007857517,0.05468831849135673,0.00010476689366160294,0.000736986716885742,0.2808130417449569,0.2758074653211992,0.09494978212599908,0.024386253929421665,0.00735389226983958,-0.07056352819657742
충청남도 천안시,694765,87435,20166,69,0.12584830842083294,0.029025641763761847,9.931415658532022e-05,0.01341101561962081,0.08040794029584318,0.07578071611453806,0.08722741462468826,0.5641350668823738,0.0005315090245780935,0.47690765225768555
충청남도 공주시,104393,29105,7353,28,0.2788022185395572,0.07043575718678455,0.0002682172176295345,0.0020150930941815943,0.5141638189816302,0.3985502720834625,0.3264341636816148,0.07881696457930527,0.06689293124195222,-0.24761719910230956
충청남도 보령시,96182,27824,7409,33,0.28928489738204655,0.07703104530993325,0.0003430995404545549,0.0018565965532609857,0.5438912288188518,0.4499569923316342,0.43248527308167145,0.07206707309053123,0.10584110950360544,-0.3604181999911402
충청남도 아산시,392509,49622,12605,66,0.12642257884532584,0.032113913311541904,0.00016814901059593538,0.007576582484497268,0.08203649083362172,0.09985213021241433,0.18471387548508142,0.31566408870299484,0.001513087103285741,0.13095021321791342
충청남도 서산시,178586,36465,8688,27,0.20418733831319363,0.04864883025545116,0.00015118766308669214,0.003447237030428421,0.30256646321282804,0.22873290597092505,0.16069258911982845,0.13980767207249864,0.011121036971178208,-0.02088491704732981
충청남도 논산시,114692,31661,8578,29,0.2760523837756775,0.07479161580581034,0.00025285111428870367,0.002213894199399149,0.5063656725117456,0.4325018449772852,0.30467212098618535,0.08728330636993778,0.06672443987205874,-0.21738881461624757
충청남도 계룡시,45026,6666,1564,7,0.14804779460756007,0.03473548616354995,0.0001554657309110292,0.0008691347279857889,0.143362575648562,0.12028587923095445,0.1667513466709235,0.03001404069499796,0.0028755425072299096,-0.13673730597592554
충청남도 당진시,177715,34383,8535,39,0.19347269504543793,0.04802633429929944,0.00021945249416200095,0.0034304241590191104,0.27218123473581385,0.22388088512270898,0.257371762460389,0.139091662391982,0.015683250949458775,-0.118280100068407
충청남도 금산군,53212,16539,4378,13,0.3108133503720965,0.0822746748853642,0.0002443057956851838,0.0010271486951001598,0.6049429079566814,0.49082826188589396,0.2925699253825866,0.03674338081521524,0.08687076220507031,-0.25582654456737136
충청남도 부여군,59930,22738,6144,25,0.3794093108626731,0.10251960620724178,0.00041715334556983145,0.0011568259283122712,0.7994714498801295,0.6486266023790686,0.5373630051216102,0.04226594457378105,0.27865412714938576,-0.4950970605478291
충청남도 서천군,48575,18923,5285,11,0.38956253216675246,0.10880082346886258,0.00022645393721049923,0.0009376409055192488,0.8282645642557199,0.6975853093463649,0.26728746452040125,0.03293151297531205,0.15443473908114075,-0.2343559515450892
충청남도 청양군,29818,11183,2950,16,0.3750419209873231,0.0989335300825005,0.000536588637735596,0.0005755754301754598,0.7870861435386609,0.6206750696043015,0.7065116740978222,0.017512232174564966,0.34514843678850726,-0.6889994419232572
충청남도 홍성군,102178,25309,6569,21,0.24769519857503572,0.06428976883477852,0.00020552369394585918,0.0019723370549489614,0.4259486647071559,0.35064560166411196,0.23764528149925063,0.07699611332517856,0.035493992443522034,-0.16064916817407207
충청남도 예산군,79848,25712,6585,25,0.32201182246267906,0.08246919146378118,0.0003130948802725178,0.0015413021312177247,0.6367002072491188,0.4923444138937518,0.3899915658964353,0.05863963093030291,0.12225291435471713,-0.3313519349661324
충청남도 태안군,60814,20878,5430,15,0.3433091064557503,0.08928865063965534,0.00024665373104877165,0.0011738897381008255,0.6970963234704358,0.5454984268120873,0.2958951581039321,0.0429926409659472,0.1125185568475909,-0.2529025171379849
전북특별자치도 전주시,649634,112644,28203,52,0.1733960968791658,0.043413676008337,8.004507153258604e-05,0.012539854081648824,0.21524681264831486,0.18792769703807533,0.059937825174563544,0.5270349143090136,0.002424535243968321,0.4670970891344501
전북특별자치도 군산시,265473,55740,14844,24,0.20996485518301297,0.055915290820535424,9.040467392164176e-05,0.005124412642530345,0.3189506923217488,0.28537105406828545,0.0746094764382413,0.21123354246405973,0.006790901965399879,0.13662406602581845
전북특별자치도 익산시,272392,60100,15980,26,0.22063790419689272,0.058665452729889274,9.545067402860583e-05,0.005257969769144605,0.3492179653171133,0.30680708556099845,0.08175580803143728,0.21692133922582169,0.008759525436223074,0.1351655311943844
전북특별자치도 정읍시,101887,30314,9054,23,0.29752569022544584,0.08886315231580084,0.00022574028089942779,0.0019667198958443583,0.5672609637807213,0.5421818964510131,0.2662767581124773,0.07675689539517816,0.0818957136278852,-0.18951986271729915
전북특별자치도 남원시,73781,22963,6646,29,0.3112318889687047,0.09007739119827599,0.00039305512259253737,0.0014241911199200348,0.6061298248298412,0.5516462348362863,0.503234212305129,0.05365222480895448,0.16826603894120293,-0.4495819874961745
전북특별자치도 김제시,79692,25998,7674,14,0.32623098930883904,0.0962957385935853,0.0001756763539627566,0.0015382908706668033,0.648665173827989,0.6001149050426152,0.19537437698624238,0.058511390390508886,0.07605409473513175,-0.13686298659573348
전북특별자치도 완주군,102877,23090,5631,17,0.22444278118529895,0.054735266386072685,0.00016524587614335565,0.001985829818571359,0.3600080638514786,0.2761733988854104,0.18060234932218394,0.07757072959002487,0.01795632548251271,-0.10303161973215907
전북특별자치도 진안군,22855,8807,2415,17,0.38534237584773573,0.10566615620214395,0.0007438197330999781,0.00044116897366222195,0.8162967916703338,0.6731522655971901,1.0,0.011788265004143157,0.5494920347126027,-0.9882117349958568
전북특별자치도 무주군,22904,8161,2335,9,0.3563133077191757,0.10194725812085226,0.00039294446384910935,0.0004421148183224472,0.733974417932,0.6441654571777947,0.5030774933084069,0.011828545686514355,0.23785552505254903,-0.49124894762189253
전북특별자치도 장수군,19838,7570,2096,8,0.38159088617804215,0.10565581207783042,0.00040326645831232987,0.0003829319667254937,0.8056580920987078,0.6730716387170798,0.5176958828394542,0.009308125846716383,0.2807286748903059,-0.5083877569927379
전북특별자치도 임실군,24275,9441,2740,4,0.38891864057672504,0.11287332646755922,0.00016477857878475797,0.00046857916585650567,0.826438577838021,0.7293282777284482,0.17994054555556196,0.012955582738165699,0.1084582685615546,-0.16698496281739628
전북특별자치도 순창군,25494,9176,2625,7,0.35992782615517377,0.10296540362438221,0.0002745744096650192,0.0004921094646486408,0.7442246862580295,0.6521013532439867,0.33543745367847766,0.013957667468992092,0.16279112549576275,-0.3214797862094856
전북특별자치도 고창군,51371,18553,5688,9,0.361157073056783,0.11072394930992194,0.00017519612232582587,0.0009916119600088384,0.7477106584016343,0.7125750399339302,0.1946942552172567,0.03522997803469728,0.10373308988691382,-0.1594642771825594
전북특별자치도 부안군,46363,17102,5094,16,0.36887172961197506,0.10987209628367448,0.00034510277592045383,0.0008949427751433645,0.7695883444984394,0.7059353042021188,0.43532232908545687,0.031113127885412144,0.2365017330173417,-0.4042092012000447
전라남도 목포시,214701,42906,12704,31,0.19984070870652676,0.0591706605931039,0.000144386844961132,0.004144363150918954,0.2902400300873329,0.31074490886856476,0.15106101948050255,0.16949617908955789,0.01362428575089627,0.01843515960905534
전라남도 여수시,265859,59595,14860,42,0.22416017513042627,0.055894289830323594,0.00015797847731316225,0.005131863582098651,0.35920663263891217,0.2852073626557807,0.1703099908680313,0.21155085559457573,0.017447982039490457,0.041240864726544424
전라남도 순천시,271376,49751,12804,46,0.18332866576263193,0.047181769942809974,0.00016950651494605272,0.005238357969659118,0.24341418764586026,0.21729796064769705,0.18663642324954852,0.21608613160767598,0.0098718362153658,0.029449708358127463
전라남도 나주시,118018,25939,7656,24,0.21978850683793996,0.06487146028571912,0.0002033588096731007,0.0022780958185809716,0.34680919330533566,0.35517957336192163,0.2345792924889303,0.0900174604427258,0.028895369651060772,-0.1445618320462045
전라남도 광양시,150390,23536,5875,23,0.1564997672717601,0.03906509741339185,0.00015293570051200212,0.0029029709888016434,0.16733118702137803,0.1540328680126516,0.16316822423948316,0.11662901655947074,0.00420557982721836,-0.04653920768001242
전라남도 담양군,43310,14252,3654,14,0.329069498960979,0.08436850611867928,0.0003232509812976218,0.0008360108619256544,0.6567147898683136,0.5071485491042975,0.4043750110174974,0.028603394757263676,0.13467788710596815,-0.3757716162602337
전라남도 곡성군,25990,9748,3086,13,0.37506733358984223,0.11873797614467103,0.0005001923816852636,0.0005016837289643906,0.787158210122162,0.775040064639872,0.6549659529378934,0.014365406621157716,0.39958107188323866,-0.6406005463167357
전라남도 구례군,22724,8610,2609,5,0.3788945608167576,0.11481253300475268,0.00022003168456257702,0.000438640286917538,0.7980116908043641,0.7444433486850961,0.2581920332828966,0.011680575832905863,0.15338530188683744,-0.24651145744999073
전라남도 고흥군,58776,25320,8455,23,0.43078807676602693,0.1438512317952906,0.0003913161834762488,0.0011345503214163534,0.9451744380083972,0.9707843723405455,0.5007714625465179,0.041317293401202174,0.4594881503938135,-0.4594541691453158
전라남도 보성군,36033,14923,4857,16,0.4141481419809619,0.1347931063192074,0.0004440374101518053,0.000695543278406075,0.8979859122076009,0.9001811608314875,0.5754372096406567,0.022621302397769272,0.4651546689086837,-0.5528159072428874
전라남도 화순군,59174,16937,5398,23,0.28622367931861964,0.09122249636664752,0.0003886842194206915,0.0011422328964116526,0.535210042898728,0.5605717131392883,0.49704397790845245,0.04164447118862538,0.14912492889751686,-0.4553995067198271
전라남도 장흥군,33351,12434,4104,12,0.3728224041258133,0.12305478096608798,0.0003598093010704327,0.0006437727604729277,0.7807919044062659,0.8086872342065283,0.4561502528027747,0.020416551579002747,0.2880207713139882,-0.435733701223772
전라남도 강진군,31042,11699,3796,6,0.3768764899168868,0.12228593518458862,0.00019328651504413376,0.0005992022437288424,0.7922887242208736,0.8026944952593397,0.2203145370792695,0.01851842717910271,0.14011251029387956,-0.2017961099001668
전라남도 해남군,62068,21670,6616,23,0.3491332087388026,0.10659276922085455,0.00037056131984275313,0.0011980956402216929,0.7136126622902828,0.6803747152220941,0.4713776586320424,0.044023497612753024,0.22886517193181355,-0.42735416101928936
전라남도 영암군,60323,14316,4406,18,0.23732241433615703,0.07304013394559289,0.0002983936475307926,0.001164411988546323,0.39653290058278307,0.41884998681328434,0.36917113748302266,0.04258901208749293,0.06131482211455234,-0.3265821253955297
전라남도 무안군,92913,17453,4690,17,0.18784239019297622,0.05047732825331224,0.00018296686147256034,0.0017934952023573845,0.2562144783014557,0.2429850634650712,0.20569946280537235,0.06937977613805257,0.012806085670647928,-0.13631968666731978
전라남도 함평군,29009,11121,3453,10,0.38336378365334894,0.119032024544107,0.00034472060395049814,0.0005599593418056178,0.8106857811693867,0.7773320136081318,0.434781083036104,0.016847189888069027,0.2739868693024378,-0.417933893148035
전라남도 영광군,50012,15226,4494,18,0.3044469327361433,0.0898584339758458,0.00035991362073102453,0.0009653792479017739,0.5868886387090362,0.5499395811663308,0.4562979941564164,0.03411280563995317,0.1472716798213227,-0.42218518851646325
전라남도 장성군,40067,12832,3306,10,0.32026355853944644,0.08251179274714852,0.00024958195023335914,0.0007734113877805402,0.6317423754839301,0.49267646796256365,0.3000422101901459,0.02593747122808402,0.0933865183585521,-0.27410473896206183
전라남도 완도군,48182,15564,4580,17,0.32302519613133535,0.09505624507077332,0.0003528288572495953,0.000930054845285197,0.6395739931218948,0.590453720332129,0.44626429062403167,0.03260844546160018,0.16852673068090943,-0.4136558451624315
전라남도 진도군,29448,9982,3287,14,0.33897038848139094,0.11162048356424885,0.0004754142895952187,0.0005684333378431464,0.6847923266266985,0.719563041783815,0.6198743043907943,0.01720807191992529,0.3054438380448907,-0.602666232470869
전라남도 신안군,35572,13499,3735,15,0.3794838637130327,0.10499831328010795,0.00042167997301248173,0.0006866446174190574,0.7996828713278792,0.6679467895631217,0.5437737819781929,0.02224233516158308,0.2904543766127336,-0.5215314468166099
경상북도 포항시,493075,104900,26495,55,0.21274653957308726,0.05373421893221112,0.00011154489682097045,0.009517803180420044,0.32683915987322654,0.26837077291139344,0.10454904036813037,0.39833484591405915,0.009170422676749853,0.2937858055459288
경상북도 경주시,258733,62969,17031,38,0.24337444392481825,0.06582461456404866,0.0001468695527822118,0.004994310744368745,0.413695609336188,0.3626088978166722,0.1545771219304353,0.205692893501164,0.023188069068484172,0.05111577157072869
경상북도 김천시,136187,34749,9255,26,0.25515651273616424,0.06795802829932372,0.00019091396388788945,0.002628811158002057,0.4471079072371369,0.37923770932802325,0.21695444256382498,0.10495337305501848,0.036786834021170896,-0.1120010695088065
경상북도 안동시,153692,41003,11766,33,0.26678682039403484,0.07655570882023788,0.00021471514457486402,0.0029667093371294776,0.4800898317502791,0.44625200029895074,0.25066255312528674,0.11934344131844428,0.053702208011183195,-0.13131911180684247
경상북도 구미시,407365,49562,11926,42,0.12166484602260871,0.02927595645183067,0.00010310164103445313,0.007863347143115774,0.06854422653342815,0.07773178434738715,0.09259138989298481,0.327876533954149,0.0004933329470452061,0.2352851440611642
경상북도 영주시,99151,29548,7974,26,0.29801010579822695,0.08042278948270819,0.0002622263012980202,0.0019139070184897382,0.5686346985368819,0.4763938121623296,0.31794960685550466,0.07450775362032909,0.08613065725778293,-0.2434418532351756
경상북도 영천시,99523,30390,8780,24,0.30535655074706347,0.08822081327934246,0.00024115028686836208,0.0019210877167265504,0.589468188060137,0.5371752094746249,0.2881009773302194,0.07481355798445329,0.09122651109025509,-0.21328741934576612
경상북도 상주시,92458,31331,8888,30,0.3388673776201086,0.09613013476389279,0.0003244716519933375,0.0017847123590838641,0.68450020224351,0.598824112345455,0.4061037699102375,0.06900574123032001,0.16645999655036395,-0.3370980286799175
경상북도 문경시,65505,22282,6424,26,0.34015723990535074,0.09806884970612931,0.0003969162659338982,0.0012644398871032093,0.688158071130187,0.613935351584071,0.5087025060152587,0.04684889976193294,0.2149189581610352,-0.4618536062533257
경상북도 경산시,298529,52311,12934,25,0.1752292072126996,0.043325774045402624,8.374395787343944e-05,0.005762491032089672,0.22044525695636016,0.1872425485603352,0.06517632453186646,0.23840738402451694,0.002690265662884911,0.1732310594926505
경상북도 의성군,47094,21198,6576,23,0.4501210345266913,0.13963562237227672,0.0004883849322631334,0.0009090532332377458,1.0,0.9379259664243882,0.6382438072677062,0.03171404990201107,0.5986254397459443,-0.6065297573656951
경상북도 청송군,23079,9538,2835,9,0.4132761384808701,0.12283894449499545,0.0003899649031587157,0.0004454928349661089,0.8955130323439492,0.8070049051131469,0.4988577294867181,0.011972405266411499,0.36051620489782576,-0.48688532422030656
경상북도 영양군,15059,6138,1946,7,0.40759678597516436,0.12922504814396707,0.0004648383026761405,0.0002906831579251542,0.8794071836306566,0.8567811450026912,0.6048962013692095,0.005379526233410934,0.4557647856335692,-0.5995166751357985
경상북도 영덕군,32655,13357,4550,17,0.4090338386158322,0.13933547695605572,0.0005205940897259225,0.0006303379057072788,0.8834824637616894,0.9355864944927089,0.6838596048672511,0.019844401478383247,0.5652607476690109,-0.6640152033888678
경상북도 청도군,39479,16298,4683,12,0.4128270726208871,0.11862002583652068,0.00030395906684566477,0.0007620612518578367,0.8942395444250492,0.7741207054881483,0.37705308972958795,0.02545410303962961,0.2610147551517962,-0.35159898668995837
경상북도 고령군,30934,10175,2932,9,0.3289261007305877,0.09478244003361996,0.000290942005560225,0.0005971175248858969,0.6563081325597356,0.5883195574745459,0.35861784709328237,0.018429645266937616,0.13846913226726276,-0.34018820182634474
경상북도 성주군,41068,14222,3848,14,0.34630369143858963,0.093698256550112,0.0003408980227914678,0.0007927336429822853,0.7055885473012782,0.5798689309069572,0.42936740251187394,0.026760348025095686,0.17567519037943113,-0.40260705448677825
경상북도 칠곡군,110043,19896,5253,17,0.18080205010768519,0.047735885063111695,0.00015448506492916406,0.0021241547743912443,0.23624905932281173,0.22161698969430574,0.16536249131222006,0.08346157387312736,0.008657851769036688,-0.0819009174390927
경상북도 예천군,53609,17041,4992,16,0.3178757298214852,0.09311869275681323,0.00029845734857952957,0.0010348119671432095,0.6249708274868473,0.5753515431550094,0.36926135325937204,0.03706973654789619,0.1327782330419136,-0.33219161671147585
경상북도 봉화군,27972,11515,3421,11,0.4116616616616617,0.1223008723008723,0.00039325039325039323,0.0005399421803228909,0.8909346020783221,0.8028109220391515,0.5035107618179865,0.01599471912033566,0.3601370942004945,-0.4875160426976508
경상북도 울진군,45274,13837,4462,18,0.3056279542342183,0.09855546229624067,0.00039757918452091706,0.0008739218601436638,0.5902378503587853,0.6177282347488402,0.5096413557857118,0.030217910271080773,0.1858185945035427,-0.479423445514631
경상북도 울릉군,8515,2433,651,4,0.2857310628302995,0.07645331767469173,0.0004697592483852026,0.00016436463840445502,0.5338130514940587,0.4454539164432195,0.6118654263084913,0.0,0.14549493787622877,-0.6118654263084913
경상남도 진주시,346145,67160,17659,30,0.19402273613659016,0.05101619263603403,8.666888153808375e-05,0.006681620406401655,0.27374107427584804,0.24718522122270645,0.06931870938110306,0.27755034263241657,0.004690433002138969,0.2082316332513135
경상남도 통영시,120204,28507,7972,22,0.23715516954510665,0.06632058833316695,0.00018302219560081197,0.002320292072198369,0.3960586177662055,0.36647474633207006,0.20577782904011752,0.09181447210932671,0.029867722073628408,-0.11396335693079081
경상남도 사천시,109218,26141,7565,19,0.23934699408522406,0.06926513944587888,0.000173963998608288,0.0021082298387854106,0.40227432535148877,0.38942593701263095,0.19294927613229496,0.08278337871075511,0.030226672623558496,-0.11016589742153984
경상남도 김해시,549861,75141,18729,33,0.13665453632827204,0.03406133550115393,6.001516746959686e-05,0.0106139406268599,0.11105288999102797,0.1150312377566459,0.03157073576121338,0.4450160465085691,0.0004033019864686793,0.4134453107473557
경상남도 밀양시,102535,32302,9701,25,0.3150338908665334,0.09461159604037646,0.000243819183693373,0.001979228208902031,0.6169117700097823,0.5869879205236257,0.2918807675195286,0.07728958686816871,0.10569579261432294,-0.2145911806513599
경상남도 거제시,241284,34298,8121,50,0.14214784237661843,0.03365743273486845,0.00020722468128844018,0.004657493530567296,0.12663113699393833,0.11188303314053165,0.24005428255518335,0.19134886030330528,0.00340105923575419,-0.04870542225187807
경상남도 양산시,359628,59891,15462,32,0.16653597606415518,0.042994427575161,8.89808357524998e-05,0.006941882111581603,0.19579247029318395,0.18465988121011814,0.07259298427097113,0.28863410672243484,0.0026246003848448933,0.2160411224514637
경상남도 창원시,1001043,182218,45374,137,0.18202814464513511,0.04532672422663162,0.00013685725788003113,0.019323085228691823,0.239726091802927,0.20283887798162809,0.140397340348366,0.8159123492351602,0.0068269289887728166,0.6755150088867942
경상남도 의령군,24609,9676,3462,13,0.3931894835222886,0.1406802389369743,0.0005282620179609086,0.0004750263519078372,0.8385500906012056,0.946068190161291,0.6947192078475233,0.013230149022083679,0.5511385091759418,-0.6814890588254396
경상남도 함안군,61675,16855,5091,12,0.27328739359546006,0.08254560194568301,0.00019456830158086745,0.001190509579987641,0.4985245474025748,0.4929399924634535,0.2221298504817705,0.043700430099041156,0.054586786240214444,-0.17842942038272935
경상남도 창녕군,57766,19575,6054,18,0.3388671536890212,0.10480213274244365,0.0003116019804036977,0.0011150543396443629,0.684499567206292,0.6664176678887482,0.3878772660010978,0.04048701811151008,0.17693510417571637,-0.3473902478895877
경상남도 고성군,47664,16406,4840,10,0.34420107418596846,0.10154414232964082,0.0002098019469620678,0.0009200559160199583,0.6996258190961432,0.6410233866087028,0.24370430132590945,0.03218262110510463,0.10929565499754468,-0.2115216802208048
경상남도 남해군,39011,15874,5047,13,0.4069108712927123,0.12937376637358694,0.0003332393427494809,0.0007530274702050729,0.8774620256052127,0.8579403235379002,0.4185208971638668,0.025069381420247536,0.3150667392526341,-0.39345151574361925
경상남도 하동군,38704,15290,4525,19,0.3950496072757338,0.11691298057048367,0.0004909053327821414,0.0007471014638644777,0.8438251411867946,0.7608152066526804,0.6418132915076366,0.02481701061437083,0.41204092354922683,-0.6169962808932657
경상남도 산청군,32480,12835,3950,14,0.39516625615763545,0.12161330049261083,0.0004310344827586207,0.0006269598890636171,0.8441559410874163,0.797451669958296,0.5570219839442276,0.019700541898486103,0.37497247467354183,-0.5373214420457415
경상남도 함양군,35073,13141,4225,7,0.3746756764462692,0.12046303424286488,0.0001995837253727939,0.0006770124442465592,0.7860475252869575,0.7884859638045254,0.22923287876907567,0.021832129845190652,0.14207565922724816,-0.20740074892388502
경상남도 거창군,58393,17867,5362,17,0.3059784563218194,0.09182607504324149,0.0002911307862243762,0.0011271572907047965,0.5912318252161173,0.5652762839777515,0.35888520523751755,0.04100244643491299,0.11994278367623393,-0.3178827588026045
경상남도 합천군,38950,16639,5749,21,0.42718870346598203,0.147599486521181,0.0005391527599486521,0.0007518499901178536,0.9349671191679224,1.0,0.7101430786145778,0.0250192360809691,0.6639604284093112,-0.6851238425336087
제주특별자치도 제주시,493908,80153,16897,52,0.16228325923046397,0.034210824687998576,0.0001052827652113349,0.009533882539643872,0.18373236064598536,0.11619642548836559,0.09568037845491961,0.3990196175143695,0.0020426845668592734,0.30333923905944987
제주특별자치도 서귀포시,180909,38732,8272,32,0.21409658999828643,0.04572464609278698,0.0001768845109972417,0.003492077788503999,0.3306677138997163,0.20594046470113486,0.19708541357008372,0.14171730523879045,0.013421095426012435,-0.05536810833129327
